10;0;4868;10.100000;562;0.000000;0.0
10;1;4867;10.100000;548;0.068277;0.0
10;2;4819;10.100000;556;-0.849838;0.0
10;3;4822;10.100000;610;4.362978;0.0
10;4;4851;10.100000;612;3.781644;0.0
10;5;4910;10.100000;598;1.634192;0.0
10;6;4896;10.100000;620;2.242587;0.0
11;0;442;9.600000;714;0.000000;0.0
11;1;467;9.600000;652;0.073832;0.0
11;2;440;9.600000;670;-0.464408;0.0
11;3;500;9.600000;689;0.942280;0.0
11;4;422;9.600000;700;-1.189676;0.0
11;5;524;9.600000;719;1.623524;0.0
11;6;494;9.600000;734;2.103519;0.0
11;7;426;9.600000;737;4.185659;0.0
11;8;461;9.600000;749;3.204348;0.0
11;9;483;9.600000;742;2.481377;0.0
12;0;4580;13.700000;576;0.000000;0.0
12;1;4605;13.700000;546;0.302104;0.0
12;2;4554;13.700000;556;-1.371514;0.0
12;3;4582;13.700000;580;3.962637;0.0
12;4;4602;13.700000;587;2.984199;0.0
13;0;361;9.900000;477;0.000000;0.0
13;1;312;9.900000;403;-0.157902;0.0
13;2;338;9.900000;399;0.579260;0.0
13;3;274;9.900000;413;-1.133290;0.0
13;4;355;9.900000;420;1.241606;0.0
13;5;364;9.900000;453;1.970591;0.0
13;6;295;9.900000;454;3.926283;0.0
13;7;336;9.900000;471;2.643147;0.0
13;8;306;9.900000;473;3.385785;0.0
14;0;756;11.700000;676;0.000000;0.0
14;1;699;11.700000;664;0.447531;0.0
14;2;667;11.700000;651;-0.028348;0.0
14;3;645;11.700000;697;-0.682669;0.0
14;4;720;11.700000;733;1.703107;0.0
14;5;608;11.700000;724;-1.518068;0.0
14;6;639;11.700000;742;4.244134;0.0
14;7;702;11.700000;740;1.966233;0.0
14;8;697;11.700000;733;1.800073;0.0
14;9;694;11.700000;772;2.633740;0.0
14;10;687;11.700000;756;2.584083;0.0
14;11;662;11.700000;760;3.368908;0.0
15;0;3285;10.300000;1103;0.000000;0.0
15;1;3270;10.300000;1088;-0.488116;0.0
15;2;3300;10.300000;1092;0.515942;0.0
15;3;3288;10.300000;1111;0.431643;0.0
15;4;3260;10.300000;1125;4.439611;0.0
15;5;3282;10.300000;1132;3.366082;0.0
15;6;3309;10.300000;1126;1.902979;0.0
16;0;3229;10.300000;1136;0.000000;0.0
16;1;3208;10.300000;1105;0.259316;0.0
16;2;3193;10.300000;1111;-0.216430;0.0
16;3;3224;10.300000;1135;1.298019;0.0
16;4;3161;10.300000;1122;-1.086003;0.0
16;5;3174;10.300000;1145;4.558222;0.0
16;6;3221;10.300000;1149;1.879864;0.0
16;7;3217;10.300000;1163;2.437991;0.0
16;8;3143;10.300000;1177;4.144990;0.0
16;9;3232;10.300000;1185;2.482195;0.0
17;0;2962;9.800000;1104;0.000000;0.0
17;1;2965;9.800000;1087;0.246896;0.0
17;2;2945;9.800000;1084;-0.460360;0.0
17;3;2992;9.800000;1102;1.245756;0.0
17;4;2933;9.800000;1114;4.654362;0.0
17;5;2986;9.800000;1135;2.264843;0.0
17;6;2974;9.800000;1157;2.796937;0.0
18;0;381;10.000000;569;0.000000;0.0
18;1;365;10.000000;522;-0.498446;0.0
18;2;413;10.000000;543;1.017287;0.0
18;3;355;10.000000;562;4.624612;0.0
18;4;368;10.000000;590;3.669531;0.0
18;5;408;10.000000;606;2.677184;0.0
19;0;859;10.400000;433;0.000000;0.0
19;1;874;10.400000;387;-0.384941;0.0
19;2;863;10.400000;405;-1.123928;0.0
19;3;899;10.400000;395;0.597229;0.0
19;4;925;10.400000;434;2.021958;0.0
19;5;851;10.400000;445;3.986130;0.0
19;6;895;10.400000;430;2.548424;0.0
19;7;875;10.400000;451;3.412601;0.0
20;0;4721;11.000000;600;0.000000;0.0
20;1;4691;11.000000;604;-0.610544;0.0
20;2;4719;11.000000;592;-0.038821;0.0
20;3;4688;11.000000;646;-1.516924;0.0
20;4;4763;11.000000;632;1.221386;0.0
20;5;4750;11.000000;649;1.640766;0.0
20;6;4678;11.000000;661;4.396266;0.0
20;7;4733;11.000000;680;2.782048;0.0
20;8;4747;11.000000;670;2.296044;0.0
20;9;4706;11.000000;681;3.561489;0.0
21;0;2263;10.500000;1247;0.000000;0.0
21;1;2295;10.500000;1240;0.146286;0.0
21;2;2309;10.500000;1253;0.633918;0.0
21;3;2283;10.500000;1248;-0.203571;0.0
21;4;2324;10.500000;1269;1.258614;0.0
21;5;2301;10.500000;1294;2.410367;0.0
21;6;2270;10.500000;1240;-0.452399;0.0
21;7;2258;10.500000;1275;-1.403213;0.0
21;8;2306;10.500000;1325;2.770563;0.0
22;0;918;10.400000;523;0.000000;0.0
22;1;861;10.400000;501;0.271009;0.0
22;2;827;10.400000;531;-1.329354;0.0
22;3;871;10.400000;516;0.777495;0.0
22;4;874;10.400000;554;2.209500;0.0
22;5;848;10.400000;600;3.187711;0.0
23;0;4333;11.400000;1123;0.000000;0.0
23;1;4357;11.400000;1126;-0.896743;0.0
23;2;4389;11.400000;1118;0.179063;0.0
23;3;4332;11.400000;1160;4.453304;0.0
23;4;4468;11.400000;1162;1.748470;0.0
23;5;4426;11.400000;1177;2.193026;0.0
23;6;4359;11.400000;1179;3.808856;0.0
23;7;4381;11.400000;1182;3.234539;0.0
24;0;3313;10.300000;1114;0.000000;0.0
24;1;3377;10.300000;1130;0.612470;0.0
24;2;3357;10.300000;1112;-0.261923;0.0
24;3;3346;10.300000;1130;-0.907436;0.0
24;4;3410;10.300000;1188;2.327721;0.0
24;5;3342;10.300000;1138;-1.238614;0.0
24;6;3350;10.300000;1188;3.504212;0.0
24;7;3369;10.300000;1157;2.811191;0.0
24;8;3339;10.300000;1152;4.497702;0.0
25;0;2930;10.600000;528;0.000000;0.0
25;1;2958;10.600000;533;0.534669;0.0
25;2;2921;10.600000;523;-0.769717;0.0
25;3;2954;10.600000;564;2.718821;0.0
25;4;2943;10.600000;564;3.474760;0.0
26;0;777;10.900000;606;0.000000;0.0
26;1;761;10.900000;463;-0.173904;0.0
26;2;782;10.900000;476;0.281341;0.0
26;3;804;10.900000;487;0.844538;0.0
26;4;738;10.900000;504;-1.184565;0.0
26;5;794;10.900000;523;1.812239;0.0
26;6;740;10.900000;580;3.589123;0.0
26;7;791;10.900000;586;2.845029;0.0
27;0;4265;9.700000;626;0.000000;0.0
27;1;4259;9.700000;584;-0.309711;0.0
27;2;4282;9.700000;604;1.057745;0.0
27;3;4253;9.700000;633;3.775412;0.0
27;4;4265;9.700000;633;3.282697;0.0
28;0;3158;9.700000;668;0.000000;0.0
28;1;3141;9.700000;650;-0.931390;0.0
28;2;3177;9.700000;636;0.752849;0.0
28;3;3175;9.700000;664;1.787281;0.0
28;4;3147;9.700000;688;3.430314;0.0
29;0;2045;10.300000;1405;0.000000;0.0
29;1;2100;10.300000;1355;-0.011434;0.0
29;2;2072;10.300000;1370;-1.133111;0.0
29;3;2124;10.300000;1347;0.600495;0.0
29;4;2125;10.300000;1396;2.052218;0.0
29;5;2082;10.300000;1404;3.857677;0.0
29;6;2103;10.300000;1414;3.036417;0.0
30;0;4820;10.700000;416;0.000000;0.0
30;1;4882;10.700000;398;0.185984;0.0
30;2;4841;10.700000;391;-0.658998;0.0
30;3;4864;10.700000;387;-0.221381;0.0
30;4;4901;10.700000;399;0.617998;0.0
30;5;4840;10.700000;418;-1.104448;0.0
30;6;4929;10.700000;419;1.253418;0.0
30;7;4922;10.700000;454;1.944096;0.0
30;8;4827;10.700000;444;4.545610;0.0
30;9;4872;10.700000;483;3.209870;0.0
30;10;4918;10.700000;486;2.431758;0.0
31;0;1093;12.200000;705;0.000000;0.0
31;1;1106;12.200000;667;0.087212;0.0
31;2;1135;12.200000;696;1.531735;0.0
31;3;1070;12.200000;697;-1.553873;0.0
31;4;1141;12.200000;707;1.845266;0.0
31;5;1073;12.200000;733;3.855592;0.0
31;6;1114;12.200000;717;2.671233;0.0
31;7;1110;12.200000;732;2.954938;0.0
32;0;485;10.000000;653;0.000000;0.0
32;1;555;10.000000;589;-0.717261;0.0
32;2;581;10.000000;576;-0.124420;0.0
32;3;609;10.000000;581;0.455012;0.0
32;4;550;10.000000;653;4.083872;0.0
32;5;611;10.000000;656;2.458923;0.0
33;0;2923;10.500000;624;0.000000;0.0
33;1;2918;10.500000;649;0.247504;0.0
33;2;2897;10.500000;607;-0.253481;0.0
33;3;2888;10.500000;645;-0.786106;0.0
33;4;2945;10.500000;669;1.514161;0.0
33;5;2899;10.500000;677;4.215307;0.0
33;6;2922;10.500000;696;2.798521;0.0
33;7;2911;10.500000;705;3.217569;0.0
34;0;499;13.900000;503;0.000000;0.0
34;1;470;13.900000;468;-0.266294;0.0
34;2;431;13.900000;482;-1.171001;0.0
34;3;505;13.900000;489;1.092795;0.0
34;4;451;13.900000;519;4.158880;0.0
34;5;511;13.900000;539;2.424331;0.0
34;6;475;13.900000;566;3.215425;0.0
35;0;2041;10.100000;1505;0.000000;0.0
35;1;2029;10.100000;1419;-0.296222;0.0
35;2;2057;10.100000;1432;0.716084;0.0
35;3;2021;10.100000;1436;-0.811737;0.0
35;4;2011;10.100000;1444;-1.249682;0.0
35;5;2060;10.100000;1463;2.022618;0.0
35;6;2026;10.100000;1465;3.959984;0.0
35;7;2048;10.100000;1479;2.778274;0.0
36;0;2715;12.700000;619;0.000000;0.0
36;1;2747;12.700000;531;0.197505;0.0
36;2;2724;12.700000;538;-0.190202;0.0
36;3;2700;12.700000;567;-0.893651;0.0
36;4;2771;12.700000;554;0.727272;0.0
36;5;2763;12.700000;593;1.474722;0.0
36;6;2702;12.700000;604;4.441732;0.0
36;7;2774;12.700000;625;2.230621;0.0
36;8;2735;12.700000;643;3.146969;0.0
36;9;2758;12.700000;647;2.721542;0.0
37;0;1491;10.700000;598;0.000000;0.0
37;1;1506;10.700000;559;0.056833;0.0
37;2;1530;10.700000;577;1.729310;0.0
37;3;1496;10.700000;594;3.621722;0.0
37;4;1516;10.700000;583;2.296742;0.0
38;0;2861;10.900000;625;0.000000;0.0
38;1;2837;10.900000;548;0.220342;0.0
38;2;2801;10.900000;588;4.616315;0.0
38;3;2854;10.900000;611;2.355487;0.0
38;4;2839;10.900000;619;2.824527;0.0
39;0;4765;11.100000;1143;0.000000;0.0
39;1;4802;11.100000;1123;0.059999;0.0
39;2;4833;11.100000;1124;0.784691;0.0
39;3;4791;11.100000;1105;-0.180644;0.0
39;4;4757;11.100000;1108;-0.725099;0.0
39;5;4761;11.100000;1169;4.412728;0.0
39;6;4842;11.100000;1137;1.126269;0.0
39;7;4834;11.100000;1155;1.508850;0.0
39;8;4834;11.100000;1176;2.087422;0.0
39;9;4845;11.100000;1192;2.227069;0.0
39;10;4824;11.100000;1221;2.783072;0.0
40;0;4151;10.400000;1207;0.000000;0.0
40;1;4235;10.400000;1158;0.617908;0.0
40;2;4262;10.400000;1180;1.311711;0.0
40;3;4213;10.400000;1159;0.095399;0.0
40;4;4187;10.400000;1160;-0.613275;0.0
40;5;4236;10.400000;1211;2.191441;0.0
40;6;4180;10.400000;1203;4.387034;0.0
40;7;4217;10.400000;1226;2.917328;0.0
40;8;4192;10.400000;1242;3.487652;0.0
41;0;2384;11.100000;492;0.000000;0.0
41;1;2399;11.100000;414;0.286268;0.0
41;2;2388;11.100000;433;0.215853;0.0
41;3;2376;11.100000;440;0.020706;0.0
41;4;2424;11.100000;448;0.809381;0.0
41;5;2358;11.100000;439;-0.303364;0.0
41;6;2407;11.100000;460;0.744705;0.0
41;7;2345;11.100000;454;-0.631265;0.0
41;8;2345;11.100000;470;-0.870993;0.0
41;9;2426;11.100000;478;1.243155;0.0
41;10;2315;11.100000;480;-1.314834;0.0
41;11;2280;11.100000;491;-1.511738;0.0
41;12;2447;11.100000;496;1.590836;0.0
41;13;2314;11.100000;515;4.390002;0.0
41;14;2449;11.100000;534;2.056111;0.0
41;15;2292;11.100000;527;4.338081;0.0
41;16;2245;11.100000;519;4.525025;0.0
41;17;2258;11.100000;542;4.325519;0.0
41;18;2355;11.100000;541;3.562059;0.0
41;19;2435;11.100000;576;2.502693;0.0
41;20;2396;11.100000;573;2.877132;0.0
42;0;1474;11.000000;482;0.000000;0.0
42;1;1470;11.000000;487;0.615560;0.0
42;2;1478;11.000000;502;2.136856;0.0
42;3;1424;11.000000;506;4.409695;0.0
43;0;1295;11.300000;594;0.000000;0.0
43;1;1317;11.300000;483;-0.195031;0.0
43;2;1351;11.300000;500;0.568568;0.0
43;3;1304;11.300000;508;-0.668034;0.0
43;4;1374;11.300000;502;0.921536;0.0
43;5;1373;11.300000;517;1.162147;0.0
43;6;1303;11.300000;521;-0.960748;0.0
43;7;1263;11.300000;554;4.447088;0.0
43;8;1316;11.300000;535;-1.358485;0.0
43;9;1368;11.300000;525;1.268102;0.0
43;10;1381;11.300000;533;1.487945;0.0
43;11;1369;11.300000;568;2.207998;0.0
43;12;1316;11.300000;566;3.501824;0.0
43;13;1339;11.300000;575;2.830826;0.0
44;0;2848;11.100000;708;0.000000;0.0
44;1;2855;11.100000;663;-0.317065;0.0
44;2;2826;11.100000;666;-0.910972;0.0
44;3;2879;11.100000;689;1.073715;0.0
44;4;2876;11.100000;723;2.735932;0.0
44;5;2850;11.100000;718;3.753393;0.0
45;0;4678;11.100000;984;0.000000;0.0
45;1;4644;11.100000;965;-0.367947;0.0
45;2;4671;11.100000;962;0.504694;0.0
45;3;4632;11.100000;979;-1.035026;0.0
45;4;4635;11.100000;992;4.666347;0.0
45;5;4688;11.100000;989;1.473982;0.0
45;6;4636;11.100000;1004;4.131319;0.0
45;7;4657;11.100000;1053;3.077774;0.0
45;8;4697;11.100000;1041;2.416494;0.0
46;0;4571;10.600000;987;0.000000;0.0
46;1;4586;10.600000;981;-0.169388;0.0
46;2;4607;10.600000;995;1.524754;0.0
46;3;4572;10.600000;995;-1.571415;0.0
46;4;4589;10.600000;1006;3.006478;0.0
46;5;4611;10.600000;1055;2.769691;0.0
47;0;2775;13.200000;321;0.000000;0.0
47;1;2798;13.200000;348;0.551406;0.0
47;2;2767;13.200000;355;-0.417937;0.0
47;3;2802;13.200000;366;0.993750;0.0
47;4;2802;13.200000;403;2.329856;0.0
47;5;2754;13.200000;387;4.455050;0.0
47;6;2766;13.200000;445;3.339097;0.0
48;0;3340;12.200000;697;0.000000;0.0
48;1;3338;12.200000;606;0.023295;0.0
48;2;3357;12.200000;633;0.729182;0.0
48;3;3306;12.200000;633;-0.949443;0.0
48;4;3303;12.200000;661;4.538094;0.0
48;5;3358;12.200000;655;1.584066;0.0
48;6;3320;12.200000;677;3.813956;0.0
48;7;3376;12.200000;664;1.811523;0.0
48;8;3328;12.200000;697;3.355742;0.0
48;9;3309;12.200000;690;3.813536;0.0
49;0;4462;10.100000;1143;0.000000;0.0
49;1;4568;10.100000;1234;1.223095;0.0
49;2;4484;10.100000;1219;-0.948566;0.0
49;3;4481;10.100000;1253;4.614042;0.0
49;4;4537;10.100000;1254;2.000839;0.0
49;5;4549;10.100000;1258;1.944096;0.0
49;6;4566;10.100000;1267;1.985641;0.0
49;7;4542;10.100000;1271;2.510457;0.0
49;8;4500;10.100000;1276;3.898353;0.0
49;9;4553;10.100000;1280;2.420709;0.0
49;10;4474;10.100000;1288;4.065468;0.0
49;11;4520;10.100000;1300;3.261595;0.0
50;0;2665;12.600000;381;0.000000;0.0
50;1;2710;12.600000;370;0.359001;0.0
50;2;2682;12.600000;384;-0.725322;0.0
50;3;2722;12.600000;396;1.313458;0.0
50;4;2674;12.600000;431;3.831578;0.0
50;5;2709;12.600000;459;2.951391;0.0
51;0;1176;10.900000;1110;0.000000;0.0
51;1;1133;10.900000;1060;0.395312;0.0
51;2;1150;10.900000;1083;1.233916;0.0
51;3;1099;10.900000;1075;-0.861705;0.0
51;4;1084;10.900000;1119;4.081452;0.0
51;5;1134;10.900000;1120;2.664366;0.0
52;0;4902;10.700000;706;0.000000;0.0
52;1;4944;10.700000;714;0.691918;0.0
52;2;4924;10.700000;734;4.166859;0.0
52;3;4957;10.700000;728;1.606746;0.0
52;4;4943;10.700000;749;2.665823;0.0
53;0;1503;10.900000;445;0.000000;0.0
53;1;1482;10.900000;455;0.037647;0.0
53;2;1492;10.900000;461;0.843457;0.0
53;3;1436;10.900000;490;4.303740;0.0
53;4;1505;10.900000;465;1.334144;0.0
53;5;1477;10.900000;477;3.757153;0.0
53;6;1490;10.900000;485;2.661920;0.0
53;7;1512;10.900000;474;1.706577;0.0
54;0;2816;11.200000;417;0.000000;0.0
54;1;2858;11.200000;419;-0.000796;0.0
54;2;2834;11.200000;435;-0.811737;0.0
54;3;2877;11.200000;427;0.562205;0.0
54;4;2902;11.200000;447;1.333100;0.0
54;5;2822;11.200000;498;3.868865;0.0
54;6;2895;11.200000;467;1.835740;0.0
54;7;2850;11.200000;495;3.361935;0.0
54;8;2885;11.200000;484;2.371876;0.0
54;9;2879;11.200000;499;2.665982;0.0
54;10;2874;11.200000;520;2.888111;0.0
55;0;2575;9.500000;973;0.000000;0.0
55;1;2584;9.500000;958;-0.892823;0.0
55;2;2600;9.500000;947;-0.092491;0.0
55;3;2638;9.500000;956;1.136193;0.0
55;4;2643;9.500000;1017;2.393789;0.0
55;5;2551;9.500000;981;4.554258;0.0
55;6;2602;9.500000;1021;3.159428;0.0
56;0;5111;10.300000;1095;0.000000;0.0
56;1;5146;10.300000;1054;-0.026001;0.0
56;2;5131;10.300000;1079;-0.974811;0.0
56;3;5164;10.300000;1084;1.268211;0.0
56;4;5140;10.300000;1104;3.571966;0.0
57;0;1702;10.200000;798;0.000000;0.0
57;1;1714;10.200000;778;-0.585186;0.0
57;2;1696;10.200000;792;-1.036128;0.0
57;3;1733;10.200000;788;-0.229061;0.0
57;4;1708;10.200000;802;-1.123009;0.0
57;5;1765;10.200000;802;1.031403;0.0
57;6;1710;10.200000;824;4.471589;0.0
57;7;1766;10.200000;831;2.051027;0.0
57;8;1742;10.200000;849;3.047611;0.0
57;9;1705;10.200000;851;3.934980;0.0
58;0;1535;11.400000;471;0.000000;0.0
58;1;1555;11.400000;436;-0.367947;0.0
58;2;1577;11.400000;435;0.784691;0.0
58;3;1549;11.400000;448;-1.277841;0.0
58;4;1567;11.400000;460;2.532165;0.0
58;5;1538;11.400000;456;4.475737;0.0
59;0;1983;9.600000;1034;0.000000;0.0
59;1;2014;9.600000;1031;0.255732;0.0
59;2;2041;9.600000;1050;1.627258;0.0
59;3;2013;9.600000;1063;2.931164;0.0
60;0;3428;9.900000;968;0.000000;0.0
60;1;3431;9.900000;955;-0.205210;0.0
60;2;3452;9.900000;986;1.873047;0.0
60;3;3408;9.900000;996;4.275643;0.0
60;4;3437;9.900000;999;3.208490;0.0
61;0;3513;10.400000;1841;0.000000;0.0
61;1;3537;10.400000;1752;-0.128663;0.0
61;2;3521;10.400000;1774;4.632570;0.0
61;3;3556;10.400000;1773;1.518499;0.0
61;4;3553;10.400000;1785;2.277011;0.0
61;5;3542;10.400000;1797;3.004156;0.0
61;6;3531;10.400000;1813;3.338199;0.0
62;0;5185;9.700000;888;0.000000;0.0
62;1;5259;9.700000;748;0.186972;0.0
62;2;5248;9.700000;792;0.134735;0.0
62;3;5247;9.700000;802;0.146885;0.0
62;4;5290;9.700000;831;1.415177;0.0
62;5;5199;9.700000;829;-1.355657;0.0
62;6;5268;9.700000;853;2.081991;0.0
62;7;5244;9.700000;869;3.064025;0.0
63;0;1735;10.100000;902;0.000000;0.0
63;1;1746;10.100000;892;-0.093982;0.0
63;2;1773;10.100000;907;0.946415;0.0
63;3;1712;10.100000;926;4.656271;0.0
63;4;1723;10.100000;931;4.431940;0.0
63;5;1787;10.100000;918;1.391011;0.0
63;6;1750;10.100000;941;3.035921;0.0
64;0;1862;9.800000;664;0.000000;0.0
64;1;1817;9.800000;664;-0.231878;0.0
64;2;1798;9.800000;673;-1.307463;0.0
64;3;1835;9.800000;667;0.871444;0.0
64;4;1850;9.800000;704;2.260050;0.0
64;5;1815;9.800000;693;3.492862;0.0
65;0;455;9.700000;971;0.000000;0.0
65;1;480;9.700000;986;1.170930;0.0
65;2;434;9.700000;970;-0.838679;0.0
65;3;442;9.700000;999;4.455950;0.0
65;4;481;9.700000;1021;2.486779;0.0
65;5;456;9.700000;1032;3.271827;0.0
65;6;470;9.700000;1019;2.794849;0.0
66;0;1620;10.000000;850;0.000000;0.0
66;1;1639;10.000000;819;-0.107059;0.0
66;2;1628;10.000000;830;-0.872296;0.0
66;3;1670;10.000000;834;1.329997;0.0
66;4;1618;10.000000;856;4.108875;0.0
66;5;1636;10.000000;868;3.338199;0.0
67;0;1803;9.800000;706;0.000000;0.0
67;1;1807;9.800000;714;0.351269;0.0
67;2;1786;9.800000;708;-0.682497;0.0
67;3;1838;9.800000;738;1.859344;0.0
67;4;1809;9.800000;739;2.565424;0.0
67;5;1777;9.800000;725;-1.455658;0.0
68;0;5137;9.600000;930;0.000000;0.0
68;1;5119;9.600000;950;-0.873118;0.0
68;2;5175;9.600000;962;1.314223;0.0
68;3;5107;9.600000;965;-1.415666;0.0
68;4;5122;9.600000;975;4.466781;0.0
68;5;5162;9.600000;1000;2.571535;0.0
68;6;5128;9.600000;994;3.683033;0.0
68;7;5143;9.600000;1005;3.115592;0.0
69;0;2631;9.900000;1300;0.000000;0.0
69;1;2645;9.900000;1229;-0.449486;0.0
69;2;2614;9.900000;1259;-1.367209;0.0
69;3;2686;9.900000;1225;0.476401;0.0
69;4;2683;9.900000;1313;2.735122;0.0
69;5;2722;9.900000;1311;2.192788;0.0
69;6;2654;9.900000;1290;3.576705;0.0
69;7;2625;9.900000;1282;4.385497;0.0
69;8;2670;9.900000;1294;2.879482;0.0
69;9;2679;9.900000;1294;2.595189;0.0
70;0;2571;9.800000;835;0.000000;0.0
70;1;2516;9.800000;685;-0.638900;0.0
70;2;2590;9.800000;724;0.323114;0.0
70;3;2537;9.800000;764;-1.509955;0.0
70;4;2602;9.800000;772;1.791216;0.0
70;5;2581;9.800000;802;2.991910;0.0
71;0;2243;10.800000;1612;0.000000;0.0
71;1;2217;10.800000;1631;-0.603969;0.0
71;2;2243;10.800000;1632;0.954779;0.0
71;3;2231;10.800000;1640;0.881181;0.0
71;4;2207;10.800000;1647;4.529205;0.0
71;5;2260;10.800000;1650;1.752340;0.0
71;6;2248;10.800000;1666;2.355487;0.0
72;0;5224;10.100000;729;0.000000;0.0
72;1;5260;10.100000;708;0.089865;0.0
72;2;5255;10.100000;753;3.288478;0.0
72;3;5237;10.100000;713;-1.379026;0.0
72;4;5211;10.100000;743;4.214522;0.0
73;0;1850;9.700000;743;0.000000;0.0
73;1;1819;9.700000;754;-0.576168;0.0
73;2;1855;9.700000;765;1.559869;0.0
73;3;1793;9.700000;751;-1.167648;0.0
73;4;1800;9.700000;780;4.172996;0.0
73;5;1827;9.700000;795;3.090838;0.0
74;0;2960;9.700000;1379;0.000000;0.0
74;1;2921;9.700000;1363;-0.845726;0.0
74;2;2963;9.700000;1345;0.527323;0.0
74;3;2968;9.700000;1365;1.024768;0.0
74;4;2970;9.700000;1387;1.795445;0.0
74;5;2918;9.700000;1389;4.386391;0.0
74;6;2959;9.700000;1413;2.644709;0.0
74;7;2961;9.700000;1403;2.425781;0.0
75;0;2801;10.300000;866;0.000000;0.0
75;1;2813;10.300000;842;-0.000796;0.0
75;2;2829;10.300000;858;0.833205;0.0
75;3;2790;10.300000;838;-0.602658;0.0
75;4;2769;10.300000;847;-1.045068;0.0
75;5;2787;10.300000;885;4.248087;0.0
75;6;2839;10.300000;875;1.716840;0.0
75;7;2818;10.300000;900;2.955454;0.0
76;0;1838;9.600000;906;0.000000;0.0
76;1;1830;9.600000;835;-0.050754;0.0
76;2;1858;9.600000;835;0.738084;0.0
76;3;1804;9.600000;851;-1.090566;0.0
76;4;1844;9.600000;875;2.244849;0.0
76;5;1807;9.600000;882;4.088008;0.0
77;0;3482;9.600000;999;0.000000;0.0
77;1;3465;9.600000;965;-0.591119;0.0
77;2;3508;9.600000;979;0.885812;0.0
77;3;3472;9.600000;993;-1.268546;0.0
77;4;3538;9.600000;1018;1.965348;0.0
77;5;3471;9.600000;1010;4.009439;0.0
78;0;3452;10.000000;1037;0.000000;0.0
78;1;3435;10.000000;1024;0.066898;0.0
78;2;3449;10.000000;1028;0.867847;0.0
78;3;3405;10.000000;1038;-1.460760;0.0
78;4;3502;10.000000;1049;1.697240;0.0
78;5;3458;10.000000;1114;2.825198;0.0
78;6;3425;10.000000;1056;3.672566;0.0
79;0;5263;10.200000;677;0.000000;0.0
79;1;5256;10.200000;673;-0.552403;0.0
79;2;5273;10.200000;641;0.240967;0.0
79;3;5239;10.200000;689;4.490447;0.0
79;4;5263;10.200000;693;3.231458;0.0
79;5;5257;10.200000;730;3.276327;0.0
80;0;3217;10.100000;1384;0.000000;0.0
80;1;3253;10.100000;1353;0.733298;0.0
80;2;3218;10.100000;1376;-1.218446;0.0
80;3;3247;10.100000;1392;2.165532;0.0
80;4;3226;10.100000;1394;3.366082;0.0
81;0;3010;10.000000;1400;0.000000;0.0
